,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
6420,P-51433,Montiel,José,1988-03-19,0,0,0,1,0,1,2006
6421,P-37678,Montolivo,Riccardo,1985-01-18,0,0,0,1,0,1,2010
6422,P-24999,Montoya,Daniela,1990-08-22,1,0,0,1,0,2,"2011, 2015"
6423,P-58691,Monzeglio,Eraldo,1906-06-05,0,0,1,0,0,2,"1934, 1938"
6424,P-31161,Monzón,Pedro,1962-02-23,0,0,1,0,0,1,1990
6425,P-86842,Moon,Mi-ra,1992-02-28,1,0,0,1,0,1,2019
6426,P-34018,Moon,Seon-min,1992-06-09,0,0,0,1,0,1,2018
6427,P-07233,Moon-hwan,Kim,1995-08-01,0,0,1,0,0,1,2022
6428,P-52816,Moore,Bobby,1941-04-12,0,0,1,0,0,3,"1962, 1966, 1970"
6429,P-66908,Moore,Craig,1975-12-12,0,0,1,0,0,2,"2006, 2010"
6430,P-76594,Moore,Jade,1990-10-22,1,0,0,1,0,2,"2015, 2019"
6431,P-86464,Moore,Joe-Max,1971-02-23,0,0,0,0,1,3,"1994, 1998, 2002"
6432,P-10657,Moore,Kieffer,1992-08-08,0,0,0,0,1,1,2022
6433,P-48441,Moore,Martha,1981-04-14,1,0,1,0,0,1,1999
6434,P-05868,Moore,Meikayla,1996-06-04,1,0,1,0,0,1,2015
6435,P-48265,Moore,Shaq,1996-11-02,0,0,1,0,0,1,2022
6436,P-35196,Moore,Terry,1958-06-02,0,0,1,0,0,1,1986
6437,P-25155,Moorhouse,George,1901-05-04,0,0,1,0,0,2,"1930, 1934"
6438,P-11940,Moorwood,Hayley,1984-02-13,1,0,0,1,0,2,"2007, 2011"
6439,P-95847,Mooy,Aaron,1990-09-15,0,0,0,1,0,2,"2018, 2022"
6440,P-14709,Mora,Bruno,1937-03-29,0,0,0,0,1,1,1962
6441,P-18894,Mora,Cristian,1979-08-26,0,1,0,0,0,1,2006
6442,P-40960,Mora,Iris,1981-09-22,1,0,0,0,1,1,1999
6443,P-99657,Mora,Susana,1979-01-26,1,0,1,0,0,1,1999
6444,P-89767,Morace,Carolina,1964-02-05,1,0,0,0,1,1,1991
6445,P-36538,Morais,João,1935-03-06,0,0,1,0,0,1,1966
6446,P-22146,Morales,Carlos,1968-11-04,0,0,0,1,0,1,1998
6447,P-93811,Morales,Julio,1945-02-16,0,0,0,0,1,1,1970
6448,P-98036,Morales,Ramón,1975-10-10,0,0,0,1,0,2,"2002, 2006"
6449,P-48761,Morales,Richard,1975-02-21,0,0,0,0,1,1,2002
6450,P-07122,Morales,Víctor,1905-05-10,0,0,1,0,0,1,1930
6451,P-15882,Moran,Kevin,1956-04-29,0,0,1,0,0,2,"1990, 1994"
6452,P-08534,Morán,Rubén,1930-08-06,0,0,0,0,1,1,1950
6453,P-47188,Moras,Vangelis,1981-08-26,0,0,1,0,0,2,"2010, 2014"
6454,P-29274,Morata,Álvaro,1992-10-23,0,0,0,0,1,1,2022
6455,P-94216,Morato,António,1964-11-06,0,0,1,0,0,1,1986
6456,P-39483,Moravčík,Anton,1931-06-03,0,0,0,1,0,1,1958
6457,P-85306,Moravčík,Ľubomír,1965-06-22,0,0,0,1,0,1,1990
6458,P-38049,Moravetz,József,1911-01-14,0,0,0,1,0,1,1934
6459,P-92476,Moreira,Leonel,1990-04-02,0,1,0,0,0,1,2018
6460,P-16218,Moreira,Ligia,1992-03-19,1,0,1,0,0,1,2015
6461,P-53028,Morel,Claudio,1978-02-02,0,0,1,0,0,1,2010
6462,P-36986,Morena,Fernando,1952-02-02,0,0,0,0,1,1,1974
6463,P-21208,Moreno,Héctor,1988-01-17,0,0,1,0,0,4,"2010, 2014, 2018, 2022"
6464,P-11058,Moreno,Jaime,1974-01-19,0,0,0,0,1,1,1994
6465,P-75570,Moreno,Luis Antonio,1970-12-25,0,0,1,0,0,1,1998
6466,P-97048,Moreno,Mario,1935-12-31,0,0,0,0,1,1,1962
6467,P-92709,Morf,Fritz,1928-01-29,0,0,1,0,0,1,1962
6468,P-37034,Morgan,Alex,1989-07-02,1,0,0,0,1,3,"2011, 2015, 2019"
6469,P-74506,Morgan,Lester,1976-05-02,0,1,0,0,0,1,2002
6470,P-87723,Morgan,Willie,1944-10-02,0,0,0,0,1,1,1974
6471,P-08514,Morientes,Fernando,1976-04-05,0,0,0,0,1,2,"1998, 2002"
6472,P-69680,Moriero,Francesco,1969-03-31,0,0,0,1,0,1,1998
6473,P-12781,Morimoto,Takayuki,1988-05-07,0,0,0,0,1,1,2010
6474,P-10900,Morimoto,Tsuru,1970-11-09,1,0,0,0,1,1,1995
6475,P-72137,Morini,Francesco,1944-08-12,0,0,1,0,0,1,1974
6476,P-03401,Morínigo,Gustavo,1977-01-23,0,0,0,1,0,1,2002
6477,P-49610,Morioka,Ryuzo,1975-10-07,0,0,1,0,0,1,2002
6478,P-22568,Moriri,Surprise,1980-03-20,0,0,0,1,0,1,2010
6479,P-27263,Morishige,Masato,1987-05-21,0,0,1,0,0,1,2014
6480,P-17348,Morishima,Hiroaki,1972-04-30,0,0,0,1,0,2,"1998, 2002"
6481,P-75751,Morita,Hidemasa,1995-05-10,0,0,0,1,0,1,2022
6482,P-05766,Morlock,Max,1925-05-11,0,0,0,0,1,1,1954
6483,P-39878,Morneau,Isabelle,1976-04-18,1,0,1,0,1,3,"1995, 1999, 2003"
6484,P-73814,Moro,Giuseppe,1921-01-16,0,1,0,0,0,1,1950
6485,P-04915,Morozov,Gennady,1962-12-30,0,0,1,0,0,1,1986
6486,P-69082,Morrell,Joe,1997-01-03,0,0,0,1,0,1,2022
6487,P-24199,Morris,Chris,1963-12-24,0,0,1,0,0,1,1990
6488,P-77402,Morris,Jordan,1994-10-26,0,0,0,0,1,1,2022
6489,P-83418,Morrison,Clinton,1979-05-14,0,0,0,0,1,1,2002
6490,P-50801,Morsy,Sam,1991-09-10,0,0,0,1,0,1,2018
6491,P-89453,Mortensen,Stan,1921-05-26,0,0,0,0,1,1,1950
6492,P-33543,Morton,Sarah,1998-08-28,1,0,1,0,0,1,2019
6493,P-85237,Morula,Lebogang,1968-12-22,0,0,0,1,0,1,1998
6494,P-12336,Mosaoud,Kamel,1914-08-02,0,0,0,0,1,1,1934
6495,P-80374,Moscato,Carmelina,1984-05-02,1,0,1,1,0,3,"2003, 2011, 2015"
6496,P-56491,Moscoso,Gustavo,1955-08-10,0,0,0,0,1,1,1982
6497,P-15441,Moser,Martina,1986-04-09,1,0,0,1,0,1,2015
6498,P-26900,Moses,Victor,1990-12-12,0,0,0,1,1,2,"2014, 2018"
6499,P-85624,Moshoeu,John,1965-12-18,0,0,0,1,0,1,1998
6500,P-48921,Mosquera,Roberto,1956-06-21,0,0,0,0,1,1,1978
6501,P-45524,Moss,Glen,1983-01-19,0,1,0,0,0,1,2010
6502,P-09673,Mostefa,Mehdi,1983-08-30,0,0,0,1,0,1,2014
6503,P-76220,Mostovoi,Aleksandr,1968-08-22,0,0,0,1,0,2,"1994, 2002"
6504,P-52220,Moström,Malin,1975-08-01,1,0,0,1,0,2,"1999, 2003"
6505,P-62196,Mota,Antonio,1939-01-26,0,1,0,0,0,2,"1962, 1970"
6506,P-87406,Mota,Salvador,1922-11-30,0,1,0,0,0,1,1954
6507,P-65355,Motlhalo,Linda,1998-07-01,1,0,0,0,1,1,2019
6508,P-32717,Motta,Thiago,1982-08-28,0,0,0,1,0,1,2014
6509,P-69611,Mouath,Malek,1981-08-10,0,0,0,0,1,1,2006
6510,P-67914,Moubandje,François,1990-06-21,0,0,1,0,0,1,2018
6511,P-79497,Mouddani,Abdelfettah,1956-07-30,0,1,0,0,0,1,1986
6512,P-65896,Moukandjo,Benjamin,1988-11-12,0,0,0,0,1,1,2014
6513,P-04137,Moukoko,Youssoufa,2004-11-20,0,0,0,0,1,1,2022
6514,P-90012,Mount,Mason,1999-01-10,0,0,0,1,0,1,2022
6515,P-51757,Mouriño,Eliseo,1927-06-03,0,0,0,1,0,1,1958
6516,P-89743,Moutinho,João,1986-09-08,0,0,0,1,0,2,"2014, 2018"
6517,P-49445,Mouyémé,Georges,1971-04-15,0,0,0,0,1,1,1994
6518,P-94935,Mouynet,Robert,1930-03-25,0,0,1,0,0,1,1958
6519,P-76784,Mowlik,Piotr,1951-04-21,0,1,0,0,0,1,1982
6520,P-62375,Mozer,Carlos,1960-09-19,0,0,1,0,0,1,1990
6521,P-01706,Mpenza,Émile,1978-07-04,0,0,0,0,1,1,1998
6522,P-90633,Mpenza,Mbo,1976-12-04,0,0,0,0,1,2,"1998, 2002"
6523,P-39078,Mphela,Katlego,1984-11-29,0,0,0,0,1,1,2010
6524,P-07569,Mpuru,Mapaseka,1998-04-09,1,1,0,0,0,1,2019
6525,P-22974,Mráz,Gustav,1934-09-11,0,0,1,0,0,1,1958
6526,P-81872,Mrđa,Dragan,1984-01-23,0,0,0,0,1,1,2010
6527,P-37589,Mrkušić,Srđan,1915-06-26,0,1,0,0,0,1,1950
6528,P-96358,Mrmić,Marjan,1965-05-06,0,1,0,0,0,1,1998
6529,P-25741,Msakni,Youssef,1990-10-28,0,0,0,0,1,1,2022
6530,P-47455,Mthandi,Amanda,1996-05-23,1,0,0,0,1,1,2019
6531,P-23395,Mtiliga,Patrick,1981-01-28,0,0,1,0,0,1,2010
6532,P-49869,Muccinelli,Ermes,1927-07-28,0,0,0,0,1,2,"1950, 1954"
6533,P-83904,Mucha,Ján,1982-12-05,0,1,0,0,0,1,2010
6534,P-19215,Mudie,Jackie,1930-04-10,0,0,0,0,1,1,1958
6535,P-20811,Mugneret-Béghé,Stéphanie,1974-03-22,1,0,0,0,1,1,2003
6536,P-90409,Muguerza,José,1911-09-15,0,0,0,1,0,1,1934
6537,P-36143,Muir,Suzanne,1970-07-06,1,0,1,0,0,2,"1995, 1999"
6538,P-63525,Mujdža,Mensur,1984-03-28,0,0,1,0,0,1,2014
6539,P-03917,Mujić,Muhamed,1933-04-25,0,0,0,0,1,1,1962
6540,P-50162,Mujica,Juan,1943-12-22,0,0,1,0,0,1,1970
6541,P-65059,Mukansi,MacDonald,1975-05-26,0,0,0,1,0,1,2002
6542,P-44782,Mukombo,Mwanza,1945-12-17,0,0,1,0,0,1,1974
6543,P-30411,Mukoro,Ann,1975-05-27,1,0,0,1,0,2,"1991, 1995"
6544,P-88955,Mulamba,Ndaye,1948-11-04,0,0,0,1,0,1,1974
6545,P-16808,Mulaudzi,Rhoda,1989-12-02,1,0,0,0,1,1,2019
6546,P-82512,Mullen,Jimmy,1923-01-06,0,0,0,0,1,2,"1950, 1954"
6547,P-41229,Muller,Lucien,1934-09-03,0,0,0,1,0,1,1966
6548,P-67283,Müller,Claudia,1974-05-21,1,0,0,0,1,1,1999
6549,P-34993,Müller,Dieter,1954-04-01,0,0,0,0,1,1,1978
6550,P-72441,Müller,Gerd,1945-11-03,0,0,0,0,1,2,"1970, 1974"
6551,P-95747,Müller,Hansi,1957-07-27,0,0,0,1,0,2,"1978, 1982"
6552,P-80012,Müller,Martina,1980-04-18,1,0,0,0,1,3,"2003, 2007, 2011"
6553,P-60969,Müller,not applicable,1966-01-31,0,0,0,0,1,3,"1986, 1990, 1994"
6554,P-37656,Müller,Patrick,1976-12-17,0,0,1,0,0,1,2006
6555,P-77109,Müller,Sándor,1948-09-21,0,0,0,1,0,1,1982
6556,P-28154,Müller,Thomas,1989-09-13,0,0,0,1,1,4,"2010, 2014, 2018, 2022"
6557,P-62668,Mullery,Alan,1941-11-23,0,0,0,1,0,1,1970
6558,P-86132,Mulligan,Dave,1982-03-24,0,0,0,1,0,1,2010
6559,P-42208,Mullinix,Siri,1978-05-22,1,1,0,0,0,1,2003
6560,P-91408,Mun,In-guk,1978-09-29,0,0,0,1,0,1,2010
6561,P-91524,Muñante,Juan,1948-06-12,0,0,0,0,1,1,1978
6562,P-38187,Munaron,Jacky,1956-09-08,0,1,0,0,0,2,"1982, 1986"
6563,P-54495,Muneer,Khalid,1998-02-24,0,0,0,0,1,1,2022
6564,P-96873,Munguía,Antonio,1942-06-27,0,0,0,1,0,1,1970
6565,P-29001,Munguía,José Luis,1959-10-28,0,1,0,0,0,1,1982
6566,P-42226,Munoz,Caitlin,1983-10-04,1,0,0,0,1,1,2007
6567,P-67053,Muñoz,Carlos,1962-09-08,0,0,0,1,0,1,1986
6568,P-28249,Muñoz,Elías,1941-11-03,0,0,0,1,0,1,1966
6569,P-66860,Muñoz,Horacio,1900-01-01,0,0,0,0,1,1,1930
6570,P-53655,Muñoz,Manuel,1928-04-28,0,0,0,0,1,1,1950
6571,P-18230,Muñoz,Rodrigo,1982-01-22,0,1,0,0,0,1,2014
6572,P-78876,Muñoz,Yuli,1989-03-18,1,0,1,0,0,1,2011
6573,P-17048,Muntari,Mohammed,1993-12-20,0,0,0,0,1,1,2022
6574,P-50641,Muntari,Sulley,1984-08-27,0,0,0,1,0,3,"2006, 2010, 2014"
6575,P-04888,Munteanu,Dorinel,1968-06-25,0,0,0,1,0,2,"1994, 1998"
6576,P-50044,Muntyan,Vladimir,1946-09-14,0,0,0,1,0,1,1970
6577,P-79836,Munúa,Gustavo,1978-01-27,0,1,0,0,0,1,2002
6578,P-60828,Münzenberg,Reinhold,1909-01-25,0,0,1,0,0,2,"1934, 1938"
6579,P-68833,Murawski,Maciej,1974-02-20,0,0,1,0,0,1,2002
6580,P-16245,Muriel,Luis,1991-04-16,0,0,0,0,1,1,2018
6581,P-00083,Murillo,Christina,1993-01-28,1,0,1,0,0,1,2015
6582,P-72819,Murillo,Michael Amir,1996-02-11,0,0,1,0,0,1,2018
6583,P-92838,Murillo,Miguel,1898-03-24,0,1,0,0,0,1,1930
6584,P-26542,Murillo,Óscar,1988-04-18,0,0,1,0,0,1,2018
6585,P-93627,Murray,Bruce,1966-01-25,0,0,0,0,1,1,1990
6586,P-25443,Murray,Christie,1990-05-03,1,0,0,1,0,1,2019
6587,P-07282,Murray,Jimmy,1933-02-04,0,0,0,0,1,1,1958
6588,P-24424,Murray,Joelle,1986-11-07,1,0,1,0,0,1,2019
6589,P-61821,Murray,Julie,1970-04-28,1,0,0,1,1,2,"1995, 1999"
6590,P-95570,Musa,Abdullah,1958-03-02,0,1,0,0,0,1,1990
6591,P-19591,Musa,Ahmed,1992-10-14,0,0,0,0,1,2,"2014, 2018"
6592,P-00234,Musabah,Muhsin,1964-10-01,0,1,0,0,0,1,1990
6593,P-59571,Musah,Yunus,2002-11-29,0,0,0,1,0,1,2022
6594,P-39234,Musiał,Adam,1948-12-18,0,0,1,0,0,1,1974
6595,P-47182,Musiala,Jamal,2003-02-26,0,0,0,1,0,1,2022
6596,P-73082,Musimessi,Julio,1924-07-09,0,1,0,0,0,1,1958
6597,P-10014,Muslera,Fernando,1986-06-16,0,1,0,0,0,4,"2010, 2014, 2018, 2022"
6598,P-25946,Mušović,Zećira,1996-05-26,1,1,0,0,0,1,2019
6599,P-51514,Musrri,Luis,1969-12-24,0,0,0,1,0,1,1998
6600,P-02430,Mussi,Roberto,1963-08-25,0,0,1,0,0,1,1994
6601,P-52647,Musso,Braulio,1930-03-08,0,0,0,0,1,1,1962
6602,P-67414,Mustafi,Shkodran,1992-04-17,0,0,1,0,0,1,2014
6603,P-36278,Muto,Yoshinori,1992-07-15,0,0,0,0,1,1,2018
6604,P-49556,Muttis,Ramón,1899-03-12,0,0,1,0,0,1,1930
6605,P-02400,Mužinić,Dražen,1953-01-25,0,0,0,1,0,1,1974
6606,P-78546,Muzsnay,Zsolt,1965-08-20,0,0,0,1,0,1,1990
6607,P-01729,Mvogo,Yvon,1994-06-06,0,1,0,0,0,1,2018
6608,P-49497,Mwamba,Kazadi,1947-03-06,0,1,0,0,0,1,1974
6609,P-87653,Myers,Roy,1969-04-13,0,0,0,1,0,1,1990
6610,P-99616,Myhre,Thomas,1973-10-16,0,1,0,0,0,1,1998
6611,P-95127,Mykjåland,Lene,1987-02-20,1,0,0,1,1,3,"2007, 2011, 2015"
6612,P-48934,Mykland,Erik,1971-07-21,0,0,0,1,0,2,"1994, 1998"
6613,P-33146,Myklebust,Merete,1973-05-16,1,0,1,0,0,1,1995
6614,P-58878,Myojin,Tomokazu,1978-01-24,0,0,0,1,0,1,2002
6615,P-39550,Myrie,David,1988-06-01,0,0,1,0,0,1,2014
6616,P-12707,N'Diaye,Alfred,1990-03-06,0,0,0,1,0,1,2018
6617,P-17986,N'Diaye,Khadim,1985-04-05,0,1,0,0,0,1,2018
6618,P-64668,N'Diaye,Makhtar,1981-12-31,0,0,0,1,0,1,2002
6619,P-62939,N'Diaye,Moussa,1979-02-20,0,0,0,1,0,1,2002
6620,P-66635,N'Diaye,Moussa,2002-06-18,0,0,1,0,0,1,2022
6621,P-35460,N'Diaye,Sylvain,1976-06-25,0,0,0,1,0,1,2002
6622,P-53341,N'Dip,Victor,1967-08-18,0,0,1,0,0,2,"1990, 1994"
6623,P-59682,N'Djeya,René,1953-10-09,0,0,1,0,0,1,1982
6624,P-78387,N'Do,Joseph,1976-04-28,0,0,0,1,0,2,"1998, 2002"
6625,P-72682,N'Doumbé,François,1954-01-30,0,0,1,0,0,1,1982
6626,P-82601,N'Dour,Alassane,1981-12-12,0,0,1,0,0,1,2002
6627,P-51960,N'Doye,Cheikh,1986-03-29,0,0,0,1,0,1,2018
6628,P-94440,N'dy Assembé,Guy,1986-02-28,0,1,0,0,0,1,2010
6629,P-41427,N'Guea,Jacques,1955-11-08,0,0,0,0,1,1,1982
6630,P-88732,N'Guémo,Landry,1985-11-28,0,0,0,1,0,2,"2010, 2014"
6631,P-26065,N'Guessan,Ange,1990-11-18,1,0,0,0,1,1,2015
6632,P-95667,N'Kono,Thomas,1956-07-20,0,1,0,0,0,3,"1982, 1990, 1994"
6633,P-56615,N'Tumba,Jean Kalala,1949-01-07,0,0,0,0,1,1,1974
6634,P-91329,Nabbout,Andrew,1992-12-17,0,0,0,0,1,1,2018
6635,P-15848,Nacho,not applicable,1990-01-18,0,0,1,0,0,1,2018
6636,P-85128,Nađ,Albert,1974-10-29,0,0,0,1,0,1,2006
6637,P-03307,Nadal,Miguel Ángel,1966-07-28,0,0,1,0,0,3,"1994, 1998, 2002"
6638,P-89133,Nader,Hassan,1965-07-08,0,0,0,0,1,1,1994
6639,P-12946,Naeher,Alyssa,1988-04-20,1,1,0,0,0,2,"2015, 2019"
6640,P-69034,Nafti,Mehdi,1978-11-28,0,0,0,1,0,1,2006
6641,P-36151,Nagadome,Kaoru,1973-05-07,1,0,1,0,0,1,1999
6642,P-77882,Nagamine,Kaori,1968-06-03,1,0,0,1,1,2,"1991, 1995"
6643,P-10268,Nagasato,Asano,1989-01-24,1,0,0,1,0,1,2015
6644,P-26303,Nagatomo,Yuto,1986-09-12,0,0,1,0,0,4,"2010, 2014, 2018, 2022"
6645,P-39664,Nagguez,Hamdi,1992-10-28,0,0,1,0,0,1,2018
6646,P-07203,Nagy,Antal,1944-05-16,0,0,0,0,1,1,1966
6647,P-99704,Nagy,Antal,1956-10-17,0,0,1,0,0,1,1986
6648,P-99498,Nagy,István,1939-04-14,0,0,0,1,0,2,"1962, 1966"
6649,P-32610,Nagy,József,1960-10-20,0,0,0,1,0,1,1986
6650,P-15153,Nagy,László,1949-10-21,0,0,0,1,0,1,1978
6651,P-91529,Nagy,Miklós,1918-01-12,0,0,0,0,1,1,1938
6652,P-06222,Nahi,Josée,1989-05-29,1,0,0,0,1,1,2015
6653,P-99636,Naili,Mokhtar,1953-09-03,0,1,0,0,0,1,1978
6654,P-34878,Najar,Andy,1993-03-16,0,0,0,1,0,1,2014
6655,P-91900,Najdanović,Dragutin,1908-04-15,0,0,0,0,1,1,1930
6656,P-86324,Nájera,Manuel,1952-12-20,0,0,1,0,0,1,1978
6657,P-46575,Nájera,Pedro,1929-02-03,0,0,0,1,0,2,"1954, 1962"
6658,P-91945,Nakachi,Mai,1980-12-16,1,0,1,1,0,2,"1999, 2003"
6659,P-44627,Nakajima,Emi,1990-09-27,1,0,0,1,0,1,2019
6660,P-16260,Nakamura,Kengo,1980-10-31,0,0,0,1,0,1,2010
6661,P-20127,Nakamura,Kosuke,1995-02-27,0,1,0,0,0,1,2018
6662,P-77277,Nakamura,Shunsuke,1978-06-24,0,0,0,1,0,2,"2006, 2010"
6663,P-36022,Nakanishi,Eisuke,1973-06-23,0,0,1,0,0,1,1998
6664,P-09349,Nakata,Hidetoshi,1977-01-22,0,0,0,1,0,3,"1998, 2002, 2006"
6665,P-95259,Nakata,Kōji,1979-07-09,0,0,1,0,0,2,"2002, 2006"
6666,P-84762,Nakayama,Masashi,1967-09-23,0,0,0,0,1,2,"1998, 2002"
6667,P-90430,Nakazawa,Yuji,1978-02-25,0,0,1,0,0,2,"2006, 2010"
6668,P-68937,Nakisa,Nima,1975-05-01,0,1,0,0,0,1,1998
6669,P-54299,Nalvinha,not applicable,1965-07-14,1,0,0,1,1,2,"1991, 1995"
6670,P-98982,Nam,Song-chol,1982-05-07,0,0,1,0,0,1,2010
6671,P-92891,Name,Moustapha,1995-05-05,0,0,1,0,0,1,2022
6672,P-61670,Namouchi,Hamed,1984-01-12,0,0,0,1,0,1,2006
6673,P-33594,Nanami,Hiroshi,1972-11-28,0,0,0,1,0,1,1998
6674,P-85532,Nández,Nahitan,1995-12-28,0,0,0,1,0,1,2018
6675,P-07639,Nando,not applicable,1921-02-01,0,0,0,1,0,1,1950
6676,P-77515,Náñez,Lisa,1977-03-10,1,0,0,0,1,1,1999
6677,P-78296,Nani,not applicable,1986-11-17,0,0,0,1,0,1,2014
6678,P-16713,Nankov,Anatoli,1969-07-15,0,0,0,1,0,1,1998
6679,P-48111,Nanninga,Dick,1949-01-17,0,0,0,0,1,1,1978
6680,P-75728,Naphat,Seesraum,1987-05-11,1,0,0,1,0,1,2015
6681,P-45752,Narahashi,Akira,1971-11-26,0,0,1,0,0,1,1998
6682,P-44601,Naranjo,José,1926-03-19,0,0,0,0,1,2,"1950, 1954"
6683,P-24251,Narazaki,Seigo,1976-04-15,0,1,0,0,0,4,"1998, 2002, 2006, 2010"
6684,P-95856,Nardenbach,Jutta,1968-10-13,1,0,1,0,0,1,1991
6685,P-12472,Narey,David,1956-06-12,0,0,1,0,0,2,"1982, 1986"
6686,P-68604,Nariz,not applicable,1912-12-08,0,0,1,0,0,1,1938
6687,P-76270,Nasazzi,José,1901-05-24,0,0,1,0,0,1,1930
6688,P-92650,Nattaya,Duanjanthuek,1991-06-09,1,0,0,1,0,1,2015
6689,P-05007,Natthakarn,Chinwong,1992-03-15,1,0,1,0,0,2,"2015, 2019"
6690,P-45538,Nault,Marie-Ève,1982-02-16,1,0,1,0,0,2,"2011, 2015"
6691,P-88386,Nautnes,Emilie,1999-01-13,1,0,0,0,1,1,2019
6692,P-96784,Navarro,Franco,1961-11-10,0,0,0,0,1,1,1982
6693,P-67187,Navarro,José,1948-09-24,0,0,1,0,0,1,1978
6694,P-78973,Navarro,Leonardo,not available,0,0,0,0,1,1,1950
6695,P-65845,Navarro,Ramiro,1943-05-25,0,0,0,0,1,1,1966
6696,P-36583,Navarro,Rubén,1933-03-11,0,0,1,0,0,1,1962
6697,P-51334,Navarro,Sergio,1936-11-20,0,0,1,0,0,1,1962
6698,P-69284,Navas,Jesús,1985-11-21,0,0,0,1,0,1,2010
6699,P-81392,Navas,Keylor,1986-12-15,0,1,0,0,0,3,"2014, 2018, 2022"
6700,P-43423,Navidkia,Moharram,1982-11-01,0,0,0,1,0,1,2006
6701,P-42824,Nawałka,Adam,1957-10-23,0,0,0,1,0,1,1978
6702,P-05443,Nawir,Achmad,1911-01-01,0,0,0,1,0,1,1938
6703,P-96824,Naybet,Noureddine,1970-02-10,0,0,1,0,0,2,"1994, 1998"
6704,P-03284,Naydenov,Georgi,1931-12-21,0,1,0,0,0,2,"1962, 1966"
6705,P-36227,Nayebagha,Hassan,1950-09-17,0,0,0,1,0,1,1978
6706,P-51933,Nayler,Erin,1992-04-17,1,1,0,0,0,3,"2011, 2015, 2019"
6707,P-14414,Nazaire,Wilner,1950-03-30,0,0,1,0,0,1,1974
6708,P-06835,Nazar,Salomón,1953-09-07,0,1,0,0,0,1,1982
6709,P-60032,Nazarenko,Serhiy,1980-02-16,0,0,0,1,0,1,2006
6710,P-33083,Nazari,Hassan,1955-08-19,0,0,1,0,0,1,1978
6711,P-69986,Nchout,Ajara,1993-01-12,1,0,0,0,1,2,"2015, 2019"
6712,P-15988,Ndiaye,Badou,1990-10-27,0,0,0,1,0,1,2018
6713,P-33958,Ndiaye,Iliman,2000-03-06,0,0,0,0,1,1,2022
6714,P-61893,Ndidi,Wilfred,1996-12-16,0,0,0,1,0,1,2018
6715,P-67466,Ndiefi,Pius,1975-07-05,0,0,0,0,1,1,2002
6716,P-71914,Ndimbi,Tubilandu,1948-03-15,0,1,0,0,0,1,1974
6717,P-79237,Ndimeni,Busisiwe,1991-06-25,1,0,0,0,1,1,2019
6718,P-44581,Ndjock,Sammy,1990-02-25,0,1,0,0,0,1,2014
6719,P-50489,Neagu,Alexandru,1948-07-19,0,0,0,1,0,1,1970
6720,P-52968,Neal,Phil,1951-02-20,0,0,1,0,0,1,1982
6721,P-63892,Nécib,Louisa,1987-01-23,1,0,0,1,0,2,"2011, 2015"
6722,P-64760,Nedvěd,Pavel,1972-08-30,0,0,0,1,0,1,2006
6723,P-16991,Neeskens,Johan,1951-09-15,0,0,0,1,0,2,"1974, 1978"
6724,P-02104,Nef,Adolfo,1946-01-18,0,1,0,0,0,1,1974
6725,P-66577,Nefzi,Adel,1974-03-16,0,1,0,0,0,1,2006
6726,P-66199,Negrete,Manuel,1959-05-15,0,0,0,1,0,1,1986
6727,P-64351,Nehin,José,1905-10-13,0,0,0,1,0,1,1934
6728,P-12019,Nehoda,Zdeněk,1952-05-09,0,0,0,0,1,1,1982
6729,P-10757,Neid,Silvia,1964-05-02,1,0,0,1,0,2,"1991, 1995"
6730,P-87255,Neil,Andrea,1971-10-26,1,0,1,1,0,4,"1995, 1999, 2003, 2007"
6731,P-91832,Neill,Lucas,1978-03-09,0,0,1,0,0,2,"2006, 2010"
6732,P-15650,Neira,Manuel,1977-10-12,0,0,0,0,1,1,1998
6733,P-71032,Neira,Miguel Ángel,1952-10-09,0,0,0,1,0,1,1982
6734,P-60513,Nejedlý,Oldřich,1909-12-26,0,0,0,0,1,2,"1934, 1938"
6735,P-59901,Nekounam,Javad,1980-09-07,0,0,0,1,0,2,"2006, 2014"
6736,P-99684,Nela,Sebastiano,1961-03-13,0,0,1,0,0,1,1986
6737,P-48382,Nelinho,not applicable,1950-07-26,0,0,1,0,0,2,"1974, 1978"
6738,P-11957,Nelis,Joseph,1917-04-01,0,0,0,0,1,1,1938
6739,P-81126,Nelsen,Ryan,1977-10-18,0,0,1,0,0,1,2010
6740,P-65462,Nelson,Sammy,1949-04-01,0,0,1,0,0,1,1982
6741,P-49454,Nelsson,Victor,1998-10-14,0,0,1,0,0,1,2022
6742,P-32449,Nemec,Dejan,1977-03-01,0,1,0,0,0,1,2002
6743,P-82871,Němec,Jiří,1966-05-15,0,0,0,1,0,1,1990
6744,P-48690,Němeček,Václav,1967-01-25,0,0,0,1,0,1,1990
6745,P-59996,Nena,not applicable,1921-03-27,0,0,1,0,0,1,1950
6746,P-09127,Nenê,not applicable,1976-03-31,1,0,1,0,0,2,"1995, 1999"
6747,P-36579,Neqrouz,Rachid,1972-04-10,0,0,1,0,0,2,"1994, 1998"
6748,P-53641,Neri,Maino,1924-06-30,0,0,0,1,0,1,1954
6749,P-17420,Nesmachniy,Andriy,1979-02-28,0,0,1,0,0,1,2006
6750,P-98075,Nessi,Lino,not available,0,0,0,0,1,1,1930
6751,P-82426,Nessvold,Annika,1971-02-24,1,0,1,0,0,1,1995
